drug_cd,제품명,성분 1,성분 2,내용
A11A0500A0131,all,Melilot,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Meloxicam,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Methotrexate,Ibuprofen,"Methotrexate/NSAIDs 임상효과 : 두 약물의 병용투여시 메토트렉세이트의 혈액학적 독성(골수억제, 간, 신장, 소화관장애, 혈액장애 등)이 증강 또는 연장될 수 있다. 그러나 류마티스 관절염과 다른 염증성 질환을 위한 주1회의 저용량 메토트렉세이트 요법에서는 이러한 이상반응이 나타날 확률이 작다. 기전 : NSAIDs(비스테로이드성 항염증제)는 신혈류량을 증가시켜 신기능을 유지시키는 작용을 하는 PGE(프로스타그란딘E)의 합성을 억제함으로써 사구체 여과율을 감소시킨다. 따라서 NSAIDs와 신장으로 배설되는 약물인 메토트렉세이트를 병용투여하게 되면 신세뇨관에서 메토트렉세이트의 배설이 지연될 수 있다. 또한 NSAIDs는 높은 단백결합률을 가지고 있으며 따라서 혈장단백에 결합한 메토트렉세이트와 치환하여 유리시킴으로써 그 혈중농도를 증가시킨다. 처치 : 고용량의 메토트렉세이트(15mg/주 이상)는 NSAIDs(특히, 아스피린, 인도메타신은 주의해야 한다.)과 병용투여하지 않아야 한다. 저용량의 메토트렉세이트와 NSAIDs를 병용투여하는 경우에는 신중히 투여하여야 하며 투여 기간 동안 메토트렉세이트 독성에 취약한 신장의 손상이 있는지, 메토트렉세이트 독성의 징후가 나타나는지 등의 여부를 주기적으로 모니터링해야 한다."
A11A0500A0131,all,Methotrexate Sodium,Ibuprofen,"Methotrexate/NSAIDs 임상효과 : 두 약물의 병용투여시 메토트렉세이트의 혈액학적 독성(골수억제, 간, 신장, 소화관장애, 혈액장애 등)이 증강 또는 연장될 수 있다. 그러나 류마티스 관절염과 다른 염증성 질환을 위한 주1회의 저용량 메토트렉세이트 요법에서는 이러한 이상반응이 나타날 확률이 작다. 기전 : NSAIDs(비스테로이드성 항염증제)는 신혈류량을 증가시켜 신기능을 유지시키는 작용을 하는 PGE(프로스타그란딘E)의 합성을 억제함으로써 사구체 여과율을 감소시킨다. 따라서 NSAIDs와 신장으로 배설되는 약물인 메토트렉세이트를 병용투여하게 되면 신세뇨관에서 메토트렉세이트의 배설이 지연될 수 있다. 또한 NSAIDs는 높은 단백결합률을 가지고 있으며 따라서 혈장단백에 결합한 메토트렉세이트와 치환하여 유리시킴으로써 그 혈중농도를 증가시킨다. 처치 : 고용량의 메토트렉세이트(15mg/주 이상)는 NSAIDs(특히, 아스피린, 인도메타신은 주의해야 한다.)과 병용투여하지 않아야 한다. 저용량의 메토트렉세이트와 NSAIDs를 병용투여하는 경우에는 신중히 투여하여야 하며 투여 기간 동안 메토트렉세이트 독성에 취약한 신장의 손상이 있는지, 메토트렉세이트 독성의 징후가 나타나는지 등의 여부를 주기적으로 모니터링해야 한다."
A11A0500A0131,all,Methyclothiazide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Metolazone,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Metoprolol,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Metoprolol Fumarate,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Metoprolol Succinate,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Metoprolol Tartrate,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Morniflumate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Nabumetone,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Nadolol,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Naproxen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Naproxen Sodium,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Netilmicin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Nimesulide,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Oxaprozin,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Pelubiprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Penbutolol Sulfate,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Phenytoin,Ibuprofen,"Hydantoins/NSAIDs(Ibuprofen) 임상효과 : 두 약물의 병용투여시 혈청 페니토인(Phenytoin)의 농도가 증가하여 이 약의 약리학적 효과 및 독성이 증가할 수 있다. 기전 : 정확한 상호작용 기전은 밝혀지지 않았으나, 이부프로펜이 페니토인의 간 대사를 저해하는 것으로 추정된다. 처치 : 페니토인을 투여 중인 환자에게 이부프로펜의 투여를 시작하거나 중단할 때에는 혈청 페니토인의 농도를 모니터링하고 환자에게 페니토인의 독성이 나타나는지 혹은 페니토인의 활성이 감소하는지 관찰해야 한다. 필요시 페니토인의 용량을 조절한다."
A11A0500A0131,all,Phenytoin Sodium,Ibuprofen,"Hydantoins/NSAIDs(Ibuprofen) 임상효과 : 두 약물의 병용투여시 혈청 페니토인(Phenytoin)의 농도가 증가하여 이 약의 약리학적 효과 및 독성이 증가할 수 있다. 기전 : 정확한 상호작용 기전은 밝혀지지 않았으나, 이부프로펜이 페니토인의 간 대사를 저해하는 것으로 추정된다. 처치 : 페니토인을 투여 중인 환자에게 이부프로펜의 투여를 시작하거나 중단할 때에는 혈청 페니토인의 농도를 모니터링하고 환자에게 페니토인의 독성이 나타나는지 혹은 페니토인의 활성이 감소하는지 관찰해야 한다. 필요시 페니토인의 용량을 조절한다."
A11A0500A0131,all,Pindolol,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Piroxicam,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Piroxicam Betadex,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Piroxicam Potassium,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Polythiazide,Ibuprofen,Thiazide-Type Diuretics/NSAIDs 임상효과 : 두 약물의 병용투여시 치아짓계 이뇨제의 항고혈압 효과 및 이뇨 효과가 감소될 수 있다. 기전 : 인도메타신(Indomethacin)에 의한 신장의 프로스타글란딘 합성 억제와 소듐/워터(sodium/water) 정체 유도가 치아짓계 이뇨제의 작용을 길항할 수 있다. 처치 : 두 약물의 병용투여시에는 환자의 혈압을 규칙적으로 모니터링 해야 한다. 그에 따라 이뇨제의 용량을 조절한다.
A11A0500A0131,all,Pranoprofen,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Proglumetacin Dimaleate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Propranolol Hydrochloride,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Pyrazinobutazone,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Salsalate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,S-Atenolol,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Sotalol Hydrochloride,Ibuprofen,"Beta-Blockers/NSAIDs 임상효과 : 두 약물의 병용투여시 베타-차단제의 항고혈압 효과가 저해될 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)가 신장의 프로스타글란딘 합성을 저해하여, 고혈압을 유발하도록 할 수 있다. 처치 : 가능하다면 두 약물은 병용투여하지 않는다. 부득이하게 두 약물을 병용할 때에는 주기적으로 환자의 혈압을 모니터링하고, 필요하다면 베타-차단제의 용량을 조절해야 한다. 술린닥(Sulindac)과 같은 NSAIDs는 이러한 상호작용을 가지지 않으므로 대체 제제로 고려해볼 수 있다."
A11A0500A0131,all,Streptomycin,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Streptomycin Hydrochloride,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Streptomycin Sulfate,Ibuprofen,"Aminoglycosides/NSAIDs 임상효과 : 두 약물의 병용투여시 아미노글리코시드계 약물의 혈중농도가 증가할 수 있다. 기전 : NSAIDs(비스테로이드성 항염증제)는 사구체 여과속도를 감소시켜 아미노글리코시드계 약물의 축적을 유발할 수 있다. 처치 : 가능하면 이 두 약물의 병용은 피해야 한다. 부득이하게 두 약물의 병용을 피할 수 없다면, NSAIDs의 투약을 시작하기 전에 아미노글리코시드계 약물의 용량을 감소시켜야 한다. 신기능과 아미노글리코시드계 약물의 혈청 농도를 모니터링 해야 하며, 이에 따라 아미노글리코시드계 약물의 용량을 조절한다."
A11A0500A0131,all,Sulindac,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Sulpyrine,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Sulpyrine Calcium,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
A11A0500A0131,all,Tacrine Hydrochloride Hydrate,Ibuprofen,"Tacrine/NSAIDs(Ibuprofen) 임상효과 : 두 약물의 병용기간동안 섬망이 보고되었다. 기전 : 정확한 상호작용 기전은 밝혀지지 않았다. 처치 : 두 약물의 병용투여시에는 환자에게 섬망의 증상이나 징후가 나타나는지 주의깊게 관찰해야 한다. 만약 상호작용이 나타난다면, 치료법을 조절해야 한다."
A11A0500A0131,all,Talniflumate,Ibuprofen,"NSAIDs/NSAIDs 임상효과 : 두 약물의 병용투여시 위장관 궤양과 출혈 등 중증의 위장관계 이상반응의 발생 위험이 증가될 수 있으며, 신기능이 감소될 수도 있다. 기전 : 두 약물의 병용투여시 NSAIDs 부작용에 대한 상가 또는 상승 작용이 나타날 수 있다. 처치 : 두 약물은 병용투여하지 않는다. 다만, 국내 병용금기 약물이 아닌 경우 부득이하게 병용투여를 피할 수 없다면, 환자의 임상상태를 주의깊게 모니터링 하여야 하며, 약물의 독성이 나타나면 투여를 중지하는 등 적절한 조치를 취한다."
